Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Month - Year date ,Profit 
1033,03-08-2023,Alice,West,1103.59,40,Food,541.19,595.2,Returning,0.19,Credit Card,Online,West-Alice,Aug-2023,23493.4
1067,08-05-2023,Charlie,North,2850.74,32,Food,2171.79,2307.64,Returning,0.22,Bank Transfer,Online,North-Charlie,May-2023,-24443.28
1018,12-08-2023,Charlie,North,2835.56,9,Electronics,3161.09,3216.42,New,0.17,Bank Transfer,Online,North-Charlie,Aug-2023,16700.19
1025,28-07-2023,David,West,4376.99,37,Electronics,1115.02,1174.48,New,0.22,Credit Card,Online,West-David,Jul-2023,3879.26
1095,25-04-2023,Bob,South,9805.65,10,Electronics,3155.97,3263.49,Returning,0.04,Credit Card,Online,South-Bob,Apr-2023,13481.3
1054,28-07-2023,David,East,768.28,20,Clothing,4622.14,5122.07,New,0.26,Cash,Retail,East-David,Jul-2023,-47307.8
1058,14-01-2023,Bob,East,5235.14,6,Food,4987.71,4998.78,Returning,0.17,Cash,Retail,East-Bob,Jan-2023,15013.74
1067,09-01-2023,Charlie,North,1875.71,48,Electronics,210.63,533.58,New,0.04,Bank Transfer,Online,North-Charlie,Jan-2023,34824.76
1046,09-02-2023,Charlie,East,9709.7,3,Furniture,1216.16,1295.37,New,0.14,Cash,Retail,East-Charlie,Feb-2023,41317.52
1024,25-08-2023,David,South,1221.7,42,Electronics,1586.02,2047.13,New,0.25,Cash,Retail,South-David,Aug-2023,-21449.84
1032,08-10-2023,Eve,East,4095.65,11,Food,2025.67,2081.55,New,0.27,Bank Transfer,Online,East-Eve,Oct-2023,22924.63
1047,25-12-2023,David,North,7405.06,43,Electronics,1249.17,1727.15,New,0.08,Cash,Retail,North-David,Dec-2023,-8429.31
1086,20-07-2023,Bob,North,7075.09,17,Food,1057.27,1366.62,New,0.21,Credit Card,Retail,North-Bob,Jul-2023,27153.41
1023,03-09-2023,David,South,4285.01,32,Electronics,4775.04,4785.66,New,0.03,Cash,Online,South-David,Sep-2023,-107629.28
1066,05-10-2023,Alice,South,3530.59,4,Furniture,4596.68,5044.74,New,0.01,Bank Transfer,Online,South-Alice,Oct-2023,26817.28
1027,23-08-2023,Bob,East,4036.36,4,Electronics,282.61,548.25,New,0.17,Credit Card,Online,East-Bob,Aug-2023,44030.56
1002,04-01-2023,Bob,East,2716.34,17,Furniture,1727.12,1865.83,New,0.21,Cash,Online,East-Bob,Jan-2023,15568.96
1090,03-06-2023,Eve,North,2132.8,41,Furniture,2055.49,2441.46,New,0.24,Credit Card,Online,North-Eve,Jun-2023,-39195.09
1017,29-01-2023,Charlie,South,4882.09,19,Electronics,1233.12,1697.19,New,0.1,Credit Card,Online,South-Charlie,Jan-2023,21525.72
1033,19-04-2023,Bob,South,2758.48,5,Furniture,3162.92,3409.93,New,0,Cash,Online,South-Bob,Apr-2023,29220.4
1009,08-04-2023,Charlie,South,2945.87,32,Clothing,3219.88,3384.5,Returning,0.14,Cash,Retail,South-Charlie,Apr-2023,-58012.16
1043,03-08-2023,David,East,6601.89,22,Electronics,4260,4656.58,New,0,Bank Transfer,Online,East-David,Aug-2023,-48579
1048,20-10-2023,Alice,South,9688.52,6,Electronics,3717.3,4061.37,New,0.03,Bank Transfer,Retail,South-Alice,Oct-2023,22915.2
1039,16-03-2023,Eve,North,6076.01,35,Furniture,2735.74,3181.23,New,0.1,Credit Card,Retail,North-Eve,Mar-2023,-50749.9
1093,22-11-2023,Charlie,North,862.1,22,Furniture,3285.25,3634.58,New,0.13,Bank Transfer,Online,North-Charlie,Nov-2023,-27023.5
1042,26-05-2023,Bob,East,848.28,1,Electronics,1406.24,1535.57,New,0.08,Credit Card,Retail,East-Bob,May-2023,43665.76
1026,08-05-2023,Charlie,West,9519.09,20,Clothing,2985.63,3452.14,New,0.17,Credit Card,Retail,West-Charlie,May-2023,-14658.6
1099,07-12-2023,Bob,East,3043.18,22,Furniture,2471.67,2533.04,Returning,0.02,Bank Transfer,Retail,East-Bob,Dec-2023,-9109.74
1050,11-02-2023,Charlie,West,1011.46,48,Furniture,710.06,851.35,Returning,0.04,Bank Transfer,Online,West-Charlie,Feb-2023,10885.12
1025,22-12-2023,Bob,South,6030.54,11,Food,1250.59,1515.49,Returning,0.21,Bank Transfer,Retail,South-Bob,Dec-2023,31525.51
1024,10-02-2023,David,East,6274.12,13,Clothing,1493.88,1781.09,New,0.04,Cash,Retail,East-David,Feb-2023,25546.56
1013,03-02-2023,Bob,North,6520.2,42,Clothing,4625.33,4642.83,New,0.19,Credit Card,Online,North-Bob,Feb-2023,-149303.86
1060,17-01-2023,Bob,South,2747.28,3,Electronics,1190.41,1582.89,New,0.02,Credit Card,Retail,South-Bob,Jan-2023,41371.77
1007,14-06-2023,Alice,North,249.6,9,Clothing,1481.76,1668.95,Returning,0.12,Credit Card,Retail,North-Alice,Jun-2023,31755.16
1057,02-06-2023,Bob,South,9653.65,12,Electronics,1878.3,2087.45,New,0.05,Bank Transfer,Retail,South-Bob,Jun-2023,22539.4
1036,17-03-2023,Alice,East,2583.84,23,Food,3335.53,3742.12,New,0.03,Bank Transfer,Retail,East-Alice,Mar-2023,-31715.19
1045,28-03-2023,Eve,West,6792.66,14,Clothing,635.28,831.13,Returning,0.17,Bank Transfer,Retail,West-Eve,Mar-2023,36119.08
1020,27-04-2023,Alice,South,7095.64,33,Furniture,4772.03,4805.17,Returning,0.28,Bank Transfer,Online,South-Alice,Apr-2023,-112433.99
1065,28-12-2023,David,West,6139.07,18,Food,4334.58,4431.04,New,0.02,Bank Transfer,Retail,West-David,Dec-2023,-32734.44
1008,08-12-2023,Alice,South,3197.78,49,Electronics,2907.22,3385.61,New,0.13,Cash,Online,South-Alice,Dec-2023,-97185.78
1016,27-01-2023,Eve,North,2783.85,41,Food,3386.49,3430.99,New,0.21,Bank Transfer,Retail,North-Eve,Jan-2023,-93893.09
1014,09-11-2023,David,North,6016.92,9,Electronics,132.47,316.39,New,0.14,Credit Card,Online,North-David,Nov-2023,44046.77
1076,14-10-2023,Charlie,South,8674.35,23,Food,1727.78,1984.34,Returning,0.24,Bank Transfer,Online,South-Charlie,Oct-2023,5474.06
1087,14-05-2023,Charlie,West,9472.66,10,Electronics,3988.52,4240.23,New,0.05,Credit Card,Online,West-Charlie,May-2023,5174.8
1015,07-08-2023,Alice,East,1148.47,19,Clothing,433.54,445.48,New,0.29,Bank Transfer,Retail,East-Alice,Aug-2023,36907.74
1092,17-06-2023,Alice,East,1632.8,47,Furniture,1447.45,1703.02,Returning,0.12,Bank Transfer,Retail,East-Alice,Jun-2023,-22936.15
1098,08-04-2023,Eve,North,9452.89,5,Electronics,2947.22,3145.27,New,0.1,Credit Card,Retail,North-Eve,Apr-2023,30287.9
1066,25-09-2023,Eve,East,7391.7,47,Food,1319.24,1805.56,New,0.26,Credit Card,Retail,East-Eve,Sep-2023,-16810.28
1032,25-08-2023,Bob,North,8841.64,23,Electronics,4673.19,4761.18,Returning,0.17,Credit Card,Retail,North-Bob,Aug-2023,-62320.37
1087,05-11-2023,Eve,East,2106.06,30,Electronics,698.74,882.28,Returning,0.15,Credit Card,Online,East-Eve,Nov-2023,24272.8
1063,22-06-2023,Bob,South,5917.1,25,Electronics,3997.1,4212.65,New,0.22,Cash,Online,South-Bob,Jun-2023,-54828.5
1086,09-07-2023,David,North,7041.28,28,Food,2564.35,2765.79,Returning,0.17,Credit Card,Online,North-David,Jul-2023,-26685.8
1051,02-05-2023,Alice,North,6833.11,34,Furniture,3764.14,4100.4,Returning,0.05,Bank Transfer,Retail,North-Alice,May-2023,-82932.76
1025,15-02-2023,David,South,4140.7,45,Clothing,1588.04,1703.64,New,0.2,Bank Transfer,Retail,South-David,Feb-2023,-26489.8
1058,05-03-2023,Eve,North,252.41,48,Furniture,2596.72,2715.05,Returning,0.04,Cash,Online,North-Eve,Mar-2023,-79652.56
1063,10-05-2023,David,East,5870.97,47,Electronics,4291.33,4658.64,New,0.24,Credit Card,Retail,East-David,May-2023,-156636.51
1062,06-11-2023,David,East,2605.71,25,Food,2361.05,2616.19,New,0.3,Bank Transfer,Retail,East-David,Nov-2023,-13790.25
1022,29-12-2023,David,North,4557.52,10,Furniture,1830.61,2044.04,New,0.11,Cash,Online,North-David,Dec-2023,26982.9
1058,12-07-2023,Eve,East,9580.05,14,Electronics,2703.97,2796.88,New,0.13,Bank Transfer,Online,East-Eve,Jul-2023,7263.42
1058,03-11-2023,David,West,4050.45,42,Clothing,3600.95,3702.84,Returning,0.01,Cash,Retail,West-David,Nov-2023,-106006.9
1086,30-06-2023,Bob,North,8414.04,46,Clothing,2245.64,2260.81,New,0,Cash,Retail,North-Bob,Jun-2023,-58192.44
1049,19-10-2023,Eve,South,1966.55,30,Clothing,4697.44,4752.24,New,0.28,Credit Card,Online,South-Eve,Oct-2023,-95705.2
1052,09-10-2023,David,West,6757.36,41,Electronics,1509.98,1792.83,New,0.04,Cash,Retail,West-David,Oct-2023,-16701.18
1042,29-01-2023,Eve,North,9772.37,25,Food,2403.54,2850.56,New,0.13,Bank Transfer,Online,North-Eve,Jan-2023,-15133.5
1070,29-05-2023,Charlie,South,1108.74,14,Furniture,3796.79,3947.5,Returning,0.24,Bank Transfer,Online,South-Charlie,May-2023,-8080.06
1015,24-09-2023,Bob,East,182.37,35,Clothing,3461.15,3631.75,Returning,0.27,Credit Card,Online,East-Bob,Sep-2023,-75947.25
1054,23-10-2023,David,South,4392.47,48,Electronics,4325.02,4391.67,Returning,0.16,Credit Card,Retail,South-David,Oct-2023,-162378.96
1060,11-01-2023,Charlie,West,1016.99,34,Electronics,4984.21,5184.64,New,0.17,Cash,Online,West-Charlie,Jan-2023,-124526.14
1097,13-06-2023,Charlie,East,7509.01,10,Furniture,2162.95,2191.19,Returning,0.2,Credit Card,Online,East-Charlie,Jun-2023,23460.5
1008,23-04-2023,Eve,North,9154.03,35,Clothing,600.2,1059.82,Returning,0.29,Bank Transfer,Retail,North-Eve,Apr-2023,24032
1053,06-07-2023,Charlie,East,4396.81,11,Electronics,200.56,540.38,New,0.18,Bank Transfer,Online,East-Charlie,Jul-2023,42906.84
1060,22-10-2023,Bob,North,2661.25,11,Furniture,3648.04,4143.51,Returning,0.17,Credit Card,Retail,North-Bob,Oct-2023,5092.56
1005,20-08-2023,Bob,North,4400.59,21,Food,4376.37,4818.95,New,0,Credit Card,Retail,North-Bob,Aug-2023,-46745.77
1068,15-08-2023,Alice,South,7262.13,21,Food,1142.53,1384.3,Returning,0.02,Credit Card,Retail,South-Alice,Aug-2023,21159.87
1006,06-11-2023,Bob,South,189.64,22,Food,834.32,1098.97,Returning,0.17,Cash,Online,South-Bob,Nov-2023,26880.96
1096,08-04-2023,Charlie,South,5935.59,45,Clothing,357.92,461.3,Returning,0.28,Cash,Online,South-Charlie,Apr-2023,28917.6
1094,24-02-2023,Bob,West,6171.59,7,Furniture,4122.38,4358.78,Returning,0.26,Bank Transfer,Retail,West-Bob,Feb-2023,16124.34
1047,21-04-2023,Eve,West,6413.11,17,Furniture,1591.34,2043.82,New,0.29,Cash,Retail,West-Eve,Apr-2023,17984.22
1099,01-06-2023,Alice,South,2496.02,2,Electronics,2038.4,2073.32,New,0.16,Cash,Retail,South-Alice,Jun-2023,41001.2
1055,03-09-2023,Charlie,West,7169.12,12,Electronics,2538.61,2971.75,Returning,0.24,Cash,Online,West-Charlie,Sep-2023,14708.68
1040,10-03-2023,Alice,East,1004.78,42,Electronics,4205.29,4382.35,New,0.25,Cash,Retail,East-Alice,Mar-2023,-131627.18
1052,08-11-2023,Charlie,East,2072.78,18,Furniture,3271.62,3722.38,Returning,0.19,Bank Transfer,Retail,East-Charlie,Nov-2023,-13651.16
1016,16-10-2023,Eve,West,8786.95,11,Electronics,3094.57,3565.6,Returning,0.1,Credit Card,Retail,West-Eve,Oct-2023,11174.73
1013,07-09-2023,Alice,West,7413.36,16,Furniture,919.58,1258.3,Returning,0.14,Bank Transfer,Online,West-Alice,Sep-2023,30462.72
1030,05-02-2023,David,East,236.08,49,Furniture,2590.29,2925.86,Returning,0.26,Cash,Retail,East-David,Feb-2023,-81962.21
1019,27-08-2023,Charlie,North,2558.92,18,Food,3591.14,3822.99,Returning,0.09,Credit Card,Online,North-Charlie,Aug-2023,-19475.52
1017,28-05-2023,David,East,2222.62,35,Electronics,4867.64,5287.05,Returning,0.28,Credit Card,Online,East-David,May-2023,-125293.4
1063,15-08-2023,Alice,East,2780.98,26,Food,1046.96,1528.15,New,0.07,Credit Card,Retail,East-Alice,Aug-2023,17932.04
1019,01-09-2023,David,West,2550.84,16,Clothing,97.24,487.03,New,0.22,Bank Transfer,Retail,West-David,Sep-2023,43614.16
1092,03-12-2023,David,East,719.01,6,Clothing,422.74,737.49,Returning,0.19,Credit Card,Retail,East-David,Dec-2023,42726.56
1058,31-12-2023,Alice,West,4643.51,44,Clothing,1910.47,2217.8,New,0.22,Bank Transfer,Online,West-Alice,Dec-2023,-38769.68
1055,20-07-2023,Eve,West,7354.06,43,Furniture,4111.7,4537.94,Returning,0.13,Bank Transfer,Online,West-Eve,Jul-2023,-131676.1
1090,03-06-2023,David,South,6106.64,47,Furniture,85.35,360.54,New,0.28,Cash,Online,South-David,Jun-2023,41068.55
1090,14-03-2023,David,East,6761.43,47,Furniture,2310.82,2714.71,New,0.19,Cash,Retail,East-David,Mar-2023,-63609.54
1062,20-07-2023,Eve,North,903.38,48,Electronics,1679.69,1939.04,New,0.09,Credit Card,Online,North-Eve,Jul-2023,-35498.12
1023,23-10-2023,David,South,9519.76,42,Food,309.78,350.38,Returning,0.19,Credit Card,Retail,South-David,Oct-2023,32211.24
1009,17-01-2023,David,West,8401.07,12,Furniture,2278.67,2476.8,New,0.09,Cash,Retail,West-David,Jan-2023,17598.96
1012,09-05-2023,David,West,8070.39,13,Food,1311.01,1538.79,Returning,0.09,Bank Transfer,Retail,West-David,May-2023,28011.87
1001,05-08-2023,Bob,North,8247.54,4,Food,1791.83,1871.22,Returning,0.12,Bank Transfer,Online,North-Bob,Aug-2023,37975.68
1058,02-03-2023,Eve,West,9333.83,39,Food,3542.8,3603.02,Returning,0.26,Cash,Online,West-Eve,Mar-2023,-93182.2
1001,14-04-2023,David,East,5488.11,2,Electronics,2631.68,2904.06,New,0.15,Bank Transfer,Online,East-David,Apr-2023,39766.64
1034,11-02-2023,Eve,South,2082.79,26,Electronics,667,718.72,New,0.2,Cash,Retail,South-Eve,Feb-2023,27626
1096,25-01-2023,Charlie,West,6206.16,27,Clothing,4809,4967.44,New,0.12,Cash,Online,West-Charlie,Jan-2023,-84892
1048,08-02-2023,Charlie,West,7454.53,27,Clothing,3197.76,3572.61,Returning,0.08,Credit Card,Online,West-Charlie,Feb-2023,-41374.52
1089,18-10-2023,David,North,7405.38,15,Food,3841.05,4323.62,Returning,0.29,Credit Card,Retail,North-David,Oct-2023,-12398.75
1001,11-05-2023,Eve,East,5262.35,8,Clothing,442.11,803.87,New,0.18,Cash,Retail,East-Eve,May-2023,41520.12
1016,17-08-2023,Eve,West,777.74,7,Food,282.94,779.33,Returning,0.28,Credit Card,Online,West-Eve,Aug-2023,43174.42
1061,18-04-2023,Eve,North,3774.02,47,Electronics,146.27,498.46,New,0.06,Cash,Retail,North-Eve,Apr-2023,38159.31
1064,21-06-2023,Bob,West,9215.59,46,Electronics,984.53,1138.49,New,0.04,Bank Transfer,Online,West-Bob,Jun-2023,-190.38
1063,12-04-2023,Charlie,North,5886.04,40,Electronics,2101.32,2440.63,New,0.26,Bank Transfer,Retail,North-Charlie,Apr-2023,-39024.8
1069,20-12-2023,Eve,North,5429.49,12,Furniture,4682.34,5036.4,New,0.2,Bank Transfer,Retail,North-Eve,Dec-2023,-10908.08
1022,12-01-2023,Eve,East,2761.65,13,Food,2312.45,2504.6,Returning,0.06,Bank Transfer,Online,East-Eve,Jan-2023,14876.15
1093,02-10-2023,Bob,West,3747.64,43,Electronics,1486.76,1505.44,New,0.08,Cash,Retail,West-Bob,Oct-2023,-18729.68
1067,11-04-2023,Bob,East,8963.93,17,Food,2831.58,3186.15,New,0.24,Bank Transfer,Retail,East-Bob,Apr-2023,-3109.86
1076,13-02-2023,Eve,North,6697.98,17,Clothing,604.08,624.71,New,0.14,Bank Transfer,Retail,North-Eve,Feb-2023,34700.64
1026,01-11-2023,Alice,South,7895.13,36,Clothing,3067.05,3386.33,New,0.2,Bank Transfer,Online,South-Alice,Nov-2023,-65182.8
1016,17-01-2023,Eve,West,4598.02,21,Electronics,2863.74,2953.91,New,0.1,Bank Transfer,Retail,West-Eve,Jan-2023,-15195.54
1051,26-11-2023,Eve,South,6339.45,8,Food,3970.37,4257.52,New,0.11,Cash,Retail,South-Eve,Nov-2023,13493.04
1086,26-02-2023,Bob,West,2559,5,Electronics,4934.1,5191.02,New,0.3,Bank Transfer,Online,West-Bob,Feb-2023,20312.5
1057,07-11-2023,Bob,East,7084.06,26,Clothing,1291.82,1308.44,Returning,0.07,Credit Card,Online,East-Bob,Nov-2023,11649.68
1029,30-10-2023,Eve,East,4333.25,16,Electronics,2572.8,2760.6,Returning,0.15,Credit Card,Retail,East-Eve,Oct-2023,4064.2
1078,12-01-2023,Eve,East,4481.2,36,Food,4548.88,4853.41,Returning,0.25,Credit Card,Retail,East-Eve,Jan-2023,-118821.68
1092,14-11-2023,Eve,East,6528.29,28,Clothing,3936.69,4362.51,Returning,0.07,Credit Card,Retail,East-Eve,Nov-2023,-64983.32
1069,21-03-2023,Bob,East,9369.18,29,Furniture,2462.66,2908.09,New,0.12,Credit Card,Online,East-Bob,Mar-2023,-26411.14
1047,04-08-2023,Eve,South,733.66,47,Clothing,4729.59,4976.68,Returning,0.18,Credit Card,Retail,South-Eve,Aug-2023,-177148.73
1094,05-12-2023,Eve,East,8264.96,12,Furniture,333.32,700.25,Returning,0.14,Cash,Online,East-Eve,Dec-2023,41265.16
1062,21-09-2023,David,North,2994.59,37,Electronics,4658.44,4823.5,Returning,0.14,Credit Card,Online,North-David,Sep-2023,-127172.28
1069,29-05-2023,Alice,North,4494.8,30,Electronics,300.01,477.68,New,0.11,Bank Transfer,Retail,North-Alice,May-2023,36074.7
1076,22-03-2023,Charlie,South,316.94,23,Food,2759.16,2864.45,Returning,0.18,Credit Card,Retail,South-Charlie,Mar-2023,-18453.68
1016,03-08-2023,Alice,West,3080.36,16,Furniture,4457.68,4743.03,Returning,0.19,Cash,Online,West-Alice,Aug-2023,-26181.88
1090,17-07-2023,David,North,5076.05,14,Electronics,1350.47,1514.61,New,0.2,Credit Card,Retail,North-David,Jul-2023,26217.42
1090,19-07-2023,Charlie,West,656.14,10,Furniture,2387.63,2438.97,Returning,0.02,Bank Transfer,Retail,West-Charlie,Jul-2023,21249.7
1048,25-01-2023,Eve,South,4961.85,7,Electronics,1655.43,2001.08,New,0.19,Bank Transfer,Online,South-Eve,Jan-2023,33362.99
1085,30-03-2023,David,West,9278.4,45,Clothing,4763.11,5119.91,Returning,0.29,Cash,Retail,West-David,Mar-2023,-169324.95
1039,25-09-2023,Eve,West,1143.39,37,Electronics,4127.05,4313.45,New,0.16,Cash,Online,West-Eve,Sep-2023,-107506.85
1100,23-05-2023,Bob,West,7667.96,29,Food,3559.56,3607.15,Returning,0.21,Cash,Retail,West-Bob,May-2023,-58158.24
1033,28-02-2023,David,West,4155.74,3,Clothing,2958.75,3177.64,Returning,0.17,Cash,Online,West-David,Feb-2023,36108.75
1094,31-12-2023,Bob,South,6586.22,15,Food,4111.93,4338.67,Returning,0.26,Credit Card,Online,South-Bob,Dec-2023,-16387.95
1023,26-01-2023,David,North,2676.34,36,Clothing,1991.72,2329.37,New,0.28,Credit Card,Retail,North-David,Jan-2023,-26749.92
1010,16-02-2023,David,East,1678.97,47,Furniture,2265.38,2429.93,Returning,0.06,Bank Transfer,Online,East-David,Feb-2023,-61499.86
1069,15-10-2023,Bob,West,1688.58,46,Food,3663.51,4007.98,New,0.13,Cash,Online,West-Bob,Oct-2023,-123307.46
1100,23-09-2023,Charlie,North,797.87,19,Electronics,1820.89,2257.92,New,0.12,Cash,Retail,North-Charlie,Sep-2023,10595.09
1034,16-01-2023,Alice,North,1937.9,13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,North-Alice,Jan-2023,40179.97
1052,18-07-2023,Eve,South,6675.77,42,Electronics,417.96,907.63,New,0.04,Cash,Retail,South-Eve,Jul-2023,27570.68
1095,09-10-2023,David,North,8828.74,21,Clothing,621.05,820.37,Returning,0.24,Bank Transfer,Online,North-David,Oct-2023,32165.95
1010,27-03-2023,Eve,South,8159.84,37,Clothing,4354.92,4495.88,Returning,0.01,Bank Transfer,Online,South-Eve,Mar-2023,-116120.04
1019,07-09-2023,Bob,West,6882.83,27,Electronics,2387.52,2604.06,Returning,0.16,Cash,Online,West-Bob,Sep-2023,-19287.04
1058,27-09-2023,Eve,West,1193.28,29,Electronics,3578.77,3635.02,New,0.2,Bank Transfer,Retail,West-Eve,Sep-2023,-58588.33
1096,01-12-2023,Bob,East,2962.96,20,Furniture,1994.9,2066.5,Returning,0.06,Bank Transfer,Online,East-Bob,Dec-2023,5363
1001,27-04-2023,Eve,East,3167.09,25,Electronics,1330.62,1543.69,New,0.27,Credit Card,Online,East-Eve,Apr-2023,11777.5
1069,07-01-2023,Alice,East,2574.57,6,Food,1768.6,2152.2,New,0.25,Bank Transfer,Retail,East-Alice,Jan-2023,34321.4
1004,17-05-2023,Alice,North,5198.56,36,Food,3981.2,4432.35,New,0.14,Cash,Online,North-Alice,May-2023,-98260.2
1016,25-06-2023,Alice,West,5401.98,2,Electronics,3144.82,3480.58,Returning,0.12,Cash,Retail,West-Alice,Jun-2023,38812.36
1024,24-11-2023,Alice,South,3633.17,22,Food,4691.32,4752.88,Returning,0.07,Bank Transfer,Retail,South-Alice,Nov-2023,-57955.04
1080,11-11-2023,Alice,East,3602.51,32,Electronics,3414.54,3753.83,New,0.22,Cash,Retail,East-Alice,Nov-2023,-64024.28
1002,03-08-2023,Alice,South,8302.7,16,Furniture,2872.4,3193.76,Returning,0.04,Credit Card,Online,South-Alice,Aug-2023,-817.4
1092,23-03-2023,Bob,South,7914,18,Food,3070.47,3475.29,Returning,0.2,Bank Transfer,Online,South-Bob,Mar-2023,-10260.46
1032,11-08-2023,David,East,3147.18,5,Food,4714.74,5129.11,New,0.25,Bank Transfer,Online,East-David,Aug-2023,21575.3
1091,13-04-2023,Eve,West,9146.51,36,Electronics,3951.59,4387.01,New,0.07,Bank Transfer,Retail,West-Eve,Apr-2023,-97228.24
1084,30-09-2023,Alice,East,9532.87,30,Food,169,381.92,Returning,0.26,Cash,Retail,East-Alice,Sep-2023,40129
1024,14-01-2023,Bob,South,3334.75,45,Clothing,2693.99,3045.94,New,0.01,Cash,Retail,South-Bob,Jan-2023,-76289.55
1012,08-06-2023,Bob,East,3608.81,19,Furniture,3457.28,3598.72,New,0.27,Bank Transfer,Online,East-Bob,Jun-2023,-20603.32
1050,01-06-2023,Bob,South,5105.78,23,Furniture,3756.06,4255.73,Returning,0.04,Cash,Online,South-Bob,Jun-2023,-41311.38
1035,18-04-2023,David,South,9417.1,34,Food,1105.05,1200.96,Returning,0.19,Cash,Online,South-David,Apr-2023,7462.3
1033,07-07-2023,Eve,East,8775.56,13,Food,4342.53,4357.49,New,0.08,Bank Transfer,Online,East-Eve,Jul-2023,-11338.89
1033,28-10-2023,David,North,1115.42,43,Clothing,4781.42,4864.34,Returning,0.25,Bank Transfer,Online,North-David,Oct-2023,-160374.06
1061,08-04-2023,Charlie,East,3988.03,29,Clothing,1221.74,1611.92,New,0.15,Cash,Retail,East-Charlie,Apr-2023,9593.54
1051,11-05-2023,Bob,North,5578.37,36,Food,4418.95,4647.87,New,0.04,Bank Transfer,Online,North-Bob,May-2023,-114025.2
1043,20-10-2023,Charlie,South,5081.01,22,Food,530.04,759.32,Returning,0.17,Bank Transfer,Retail,South-Charlie,Oct-2023,33558.12
1012,20-06-2023,Alice,South,2019.24,47,Clothing,325.75,803.71,New,0.12,Bank Transfer,Retail,South-Alice,Jun-2023,29786.75
1067,02-07-2023,Alice,North,8602.29,36,Electronics,689.66,1150.28,New,0.2,Bank Transfer,Online,North-Alice,Jul-2023,20281.24
1065,30-12-2023,David,South,6801.71,9,Clothing,335.82,498.31,New,0.26,Cash,Retail,South-David,Dec-2023,42267.62
1033,08-02-2023,Eve,North,8395.29,39,Electronics,4232.81,4345.25,Returning,0.12,Bank Transfer,Online,North-Eve,Feb-2023,-120114.59
1040,15-01-2023,Charlie,North,8601.77,19,Furniture,342.3,768.06,Returning,0.09,Credit Card,Online,North-Charlie,Jan-2023,38437.3
1074,04-01-2023,Eve,South,7508.72,38,Furniture,1394.74,1848.69,Returning,0,Bank Transfer,Retail,South-Eve,Jan-2023,-8070.12
1043,15-12-2023,David,West,4448.18,6,Clothing,563.59,838.97,New,0.17,Credit Card,Online,West-David,Dec-2023,41893.46
1044,29-07-2023,Alice,North,6144.41,47,Electronics,1512.34,1830.76,New,0.12,Bank Transfer,Online,North-Alice,Jul-2023,-25943.98
1029,10-06-2023,Eve,East,1687.62,15,Clothing,498.27,634.16,Returning,0.11,Credit Card,Retail,East-Eve,Jun-2023,37612.95
1013,16-01-2023,Eve,East,6769.09,20,Clothing,3356.62,3759.01,Returning,0.05,Credit Card,Retail,East-Eve,Jan-2023,-22190.4
1012,18-04-2023,Alice,South,1874.61,9,Electronics,709.97,1029.71,Returning,0.13,Bank Transfer,Retail,South-Alice,Apr-2023,38644.27
1095,07-11-2023,Charlie,West,6970.1,32,Clothing,4266.64,4523.36,New,0.3,Bank Transfer,Retail,West-Charlie,Nov-2023,-91295.48
1046,15-08-2023,Alice,South,2373.02,4,Furniture,4095.1,4134.55,Returning,0.09,Bank Transfer,Retail,South-Alice,Aug-2023,28772.6
1002,19-06-2023,Eve,West,1263.76,18,Food,117.63,576.44,New,0.18,Credit Card,Retail,West-Eve,Jun-2023,42978.66
1035,03-02-2023,Charlie,North,1736.32,5,Food,4483.85,4795.42,Returning,0.23,Cash,Online,North-Charlie,Feb-2023,22540.75
1087,08-09-2023,Charlie,North,119.72,20,Clothing,193.27,297.69,New,0.22,Cash,Online,North-Charlie,Sep-2023,41311.6
1081,04-09-2023,Alice,North,7215.52,23,Electronics,1236.25,1543.38,New,0.1,Bank Transfer,Online,North-Alice,Sep-2023,16739.25
1090,26-09-2023,Eve,North,7350.77,11,Electronics,210.33,552.29,Returning,0.18,Cash,Retail,North-Eve,Sep-2023,42881.37
1008,21-05-2023,David,East,5197.84,37,Furniture,1712.43,1980.06,New,0.26,Cash,Online,East-David,May-2023,-18292.91
1093,01-10-2023,Eve,East,1697.49,22,Electronics,2593.64,2955.51,Returning,0,Bank Transfer,Retail,East-Eve,Oct-2023,-11860.08
1026,06-04-2023,Bob,South,927.19,4,Electronics,3993.39,4288.3,New,0.13,Credit Card,Online,South-Bob,Apr-2023,29048.44
1074,15-08-2023,David,West,289.38,29,Furniture,1723.01,2197.42,New,0.07,Bank Transfer,Retail,West-David,Aug-2023,-4814.29
1090,08-02-2023,Charlie,North,1740.91,44,Clothing,3542.18,3578.49,Returning,0.12,Cash,Online,North-Charlie,Feb-2023,-110890.92
1034,29-10-2023,David,North,8919.47,34,Food,978.15,1040.21,New,0.12,Credit Card,Retail,North-David,Oct-2023,11970.9
1007,29-01-2023,Charlie,West,2491.21,13,Furniture,3765.46,3860.56,Returning,0.22,Cash,Retail,West-Charlie,Jan-2023,-3995.98
